QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,EQBPURCH,APPRPB9_
20234,05559571,2,0,1,220,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05559741,3,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05559741,4,0,1,200,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05559911,3,0,1,110,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05559951,11,0,1,110,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05560371,5,0,1,100,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05560431,3,0,1,200,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05560521,5,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05560521,6,0,1,200,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05560782,4,0,1,200,D,09,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05561041,4,0,1,190,D,08,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05561271,6,0,1,190,D,08,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05561271,7,0,1,200,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05561831,5,0,1,190,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05562031,4,0,1,190,D,09,D,513,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05562031,5,0,1,130,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05562601,4,0,1,190,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563441,2,0,1,110,D,11,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563551,7,0,1,100,D,09,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563551,8,0,1,130,D,13,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563561,2,0,1,190,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563721,3,0,1,190,D,13,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563751,4,0,1,120,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563831,4,0,1,200,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05563861,3,0,1,110,D,11,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564181,9,0,1,190,D,11,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564451,7,0,1,190,D,10,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564721,4,0,1,190,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564721,5,0,1,190,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564771,5,0,1,190,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564971,5,0,1,210,D,13,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20234,05564971,5,1,1,190,D,13,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564971,5,2,1,200,D,13,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564971,5,3,1,220,D,13,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564981,3,0,1,110,D,13,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564981,4,0,1,190,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05564981,5,0,1,200,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05565391,5,0,1,130,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05565441,7,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05565681,6,0,1,190,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05565681,7,0,1,190,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05565921,11,0,1,110,D,10,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566331,5,0,1,190,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566571,4,0,1,190,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566591,9,0,1,130,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566591,10,0,1,190,D,09,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566591,11,0,1,190,D,11,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566591,12,0,1,110,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566701,4,0,1,200,D,13,D,144,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566721,7,0,1,100,D,11,D,407,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566721,8,0,1,110,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05566741,2,0,1,190,D,11,D,890,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05567061,3,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05567061,4,0,1,190,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05567481,7,0,1,200,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05567881,4,0,1,190,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05567961,4,0,1,130,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05568041,3,0,1,190,D,13,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05568571,8,0,1,190,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05568571,9,0,1,200,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05568851,4,0,1,190,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05568971,5,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05569091,11,0,1,190,D,13,D,141,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05569101,4,0,1,220,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05569111,7,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05569221,6,0,1,190,D,10,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05570141,12,0,1,220,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05570281,2,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571121,10,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571481,7,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571551,2,0,1,120,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571591,12,0,1,110,D,10,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571591,13,0,1,200,D,10,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571801,3,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05571811,8,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572171,3,0,1,190,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572241,3,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572301,13,0,1,115,D,13,D,,H,100,D,110,D,,A,,A,,A,,A,,A,,A,,,A
20234,05572301,13,1,1,100,D,13,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572301,13,2,1,110,D,13,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572541,3,0,1,110,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572621,2,0,1,190,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572731,7,0,1,190,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572761,6,0,1,190,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572781,3,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572871,4,0,1,200,D,10,D,144,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05572951,6,0,1,110,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20234,05573471,9,0,1,190,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05286294,4,0,1,190,D,13,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05286444,10,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05286514,6,0,1,190,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05286514,7,0,2,190,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05286694,9,0,1,200,D,10,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05286704,5,0,2,200,D,10,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05287094,7,0,1,120,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05287314,6,0,1,200,D,10,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05287354,4,0,1,190,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05287614,3,0,2,200,D,10,D,159,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05287804,3,0,1,190,D,11,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05287834,3,0,1,190,D,12,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05288544,4,0,1,190,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05289064,7,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05289864,4,0,1,150,D,12,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290044,4,0,1,190,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290254,10,0,1,190,D,13,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290264,4,0,1,190,D,13,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290414,10,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290414,11,0,1,130,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290414,12,0,1,220,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290534,13,0,1,110,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290534,14,0,1,160,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,8,0,2,130,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290924,5,0,1,200,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291184,8,0,1,190,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292114,9,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292114,10,0,1,190,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,3,0,1,190,D,10,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292514,7,0,1,190,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292824,3,0,1,200,D,10,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292934,5,0,1,200,D,12,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,9,0,1,190,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,10,0,1,200,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293554,8,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,5,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,6,0,1,190,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293694,8,0,1,220,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293774,3,0,1,200,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293784,6,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293854,6,0,1,200,D,10,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,9,0,1,190,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,10,0,1,190,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,11,0,1,190,D,12,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293954,8,0,1,190,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293984,11,0,1,220,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05294214,5,0,1,200,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05294314,5,0,1,200,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05294704,4,0,1,190,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05294704,5,0,1,200,D,11,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05294864,10,0,1,200,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295104,10,0,1,190,D,13,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295384,3,0,1,190,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295414,15,0,2,190,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295564,18,0,1,190,D,13,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295624,4,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295624,5,0,1,200,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295644,2,0,1,190,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05295734,7,0,1,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296334,20,0,1,190,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296524,3,0,2,190,D,10,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296584,5,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296764,2,0,1,200,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296814,11,0,1,150,D,10,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296814,12,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296944,17,0,1,220,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05296984,3,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05297164,5,0,1,200,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05297394,7,0,1,200,D,13,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05343734,2,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05343864,5,0,1,190,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05343924,5,0,1,150,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05343964,7,0,1,170,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05343964,8,0,1,170,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05344034,4,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05344034,5,0,2,110,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05344564,5,0,1,200,D,12,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05344884,2,0,2,190,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05344904,10,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345484,9,0,1,190,D,13,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345484,10,0,2,190,D,11,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345534,2,0,1,190,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345534,3,0,1,200,D,13,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345584,6,0,1,110,D,12,D,798,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345584,7,0,2,200,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345684,8,0,1,190,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345764,7,0,1,210,D,13,D,,H,200,D,100,D,110,D,,A,,A,,A,,A,,A,,,A
20241,05345764,7,1,1,200,D,13,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345764,7,2,1,100,D,13,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05345764,7,3,1,110,D,13,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346074,8,0,1,190,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346364,3,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346414,2,0,1,190,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346454,4,0,1,190,D,11,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346714,4,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346864,3,0,1,130,D,11,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346884,5,0,1,190,D,01,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05346944,3,0,1,190,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05347434,6,0,1,170,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05347464,7,0,1,210,D,13,D,,H,100,D,110,D,120,D,200,D,,A,,A,,A,,A,,,A
20241,05347464,7,1,1,100,D,13,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05347464,7,2,1,110,D,13,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05347464,7,3,1,120,D,13,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05347464,7,4,1,200,D,13,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05347474,14,0,1,200,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348254,5,0,1,110,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348254,6,0,2,100,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348274,4,0,1,200,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348334,17,0,1,110,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348424,10,0,1,220,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348424,11,0,1,220,D,13,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348454,10,0,2,130,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348464,9,0,1,220,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348544,19,0,1,220,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348684,5,0,2,190,D,11,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348834,2,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05348914,2,0,1,190,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349314,2,0,1,110,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349364,3,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349534,4,0,1,170,D,13,D,172,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349714,11,0,1,190,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349714,12,0,2,190,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349784,4,0,1,150,D,12,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349924,2,0,1,130,D,13,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05349934,4,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05350014,2,0,1,190,D,01,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05350264,6,0,1,190,D,11,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05351074,24,0,1,220,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05351074,25,0,1,220,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05351894,7,0,1,190,D,11,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05351894,8,0,1,190,D,01,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05351894,9,0,1,110,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05352014,2,0,1,190,D,12,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05352904,6,0,1,220,D,01,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353154,4,0,1,190,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353244,9,0,1,220,D,11,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353284,6,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353464,4,0,1,190,D,13,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353484,2,0,1,190,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353624,5,0,1,190,D,13,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05353954,6,0,1,210,D,01,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,2,A
20241,05353954,6,1,1,200,D,01,D,750,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05353954,6,2,1,110,D,01,D,750,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05354044,6,0,1,110,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354054,3,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354274,12,0,1,100,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354274,13,0,1,110,D,11,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354274,14,0,1,110,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354284,3,0,1,100,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354464,5,0,1,190,D,01,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354464,6,0,2,190,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354794,8,0,1,220,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05354984,3,0,1,190,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355014,2,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355024,4,0,1,150,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355024,5,0,1,130,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355144,5,0,1,200,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355174,8,0,2,110,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355324,7,0,1,190,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355364,3,0,1,110,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355404,3,0,1,190,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355434,4,0,1,190,D,13,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05355784,4,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05356594,2,0,1,210,D,12,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,,A
20241,05356594,2,1,1,110,D,12,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05356594,2,2,1,200,D,12,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05356594,3,0,1,110,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05356914,7,0,1,140,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05357114,6,0,1,170,D,02,D,358,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05357224,3,0,1,190,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05357224,4,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
